,snow_depth,day
159718,41.9,8
159719,42.0,8
159720,42.1,8
159721,41.9,8
159722,42.2,8
159723,42.2,8
159724,42.2,8
159725,42.3,7
159726,42.3,7
159727,42.3,7
159728,42.8,7
159729,42.8,7
159730,43.0,7
159731,43.0,7
159732,42.9,7
159733,43.0,7
159734,43.1,7
159735,43.4,7
159736,43.8,7
159737,43.8,7
159738,43.8,7
159739,43.9,7
159740,43.9,7
159741,44.3,7
159742,44.6,7
159743,44.7,7
159744,45.1,7
159745,45.4,7
159746,45.4,7
159747,45.5,7
159748,45.0,7
159749,45.7,6
159750,45.9,6
159751,45.9,6
159752,45.9,6
159753,45.4,6
159754,44.8,6
159755,44.6,6
159756,44.4,6
159757,44.0,6
159758,43.8,6
159759,43.4,6
159760,42.9,6
159761,42.0,6
159762,41.4,6
159763,41.0,6
159764,40.4,6
159765,40.5,6
159766,40.3,6
159767,40.2,6
159768,40.6,6
159769,40.7,6
159770,41.3,6
159771,41.2,6
159772,41.0,6
159773,40.2,5
159774,39.0,5
159775,37.6,5
159776,36.1,5
159777,35.1,5
159778,35.1,5
159779,35.3,5
159780,35.2,5
159781,35.1,5
159782,35.1,5
159783,35.0,5
159784,35.0,5
159785,35.1,5
159786,35.3,5
159787,35.0,5
159788,34.6,5
159789,34.5,5
159790,33.4,5
159791,32.5,5
159792,32.2,5
159793,32.1,5
159794,31.8,5
159795,31.7,5
159796,31.3,5
159797,31.0,4
159798,30.7,4
159799,30.6,4
159800,30.5,4
159801,30.5,4
159802,30.4,4
159803,30.2,4
159804,30.1,4
159805,29.9,4
159806,29.8,4
159807,29.8,4
159808,29.4,4
159809,29.0,4
159810,29.1,4
159811,29.3,4
159812,29.3,4
159813,29.4,4
159814,29.4,4
159815,29.3,4
159816,29.0,4
159817,28.6,4
159818,29.1,4
159819,29.1,4
159820,29.3,4
159821,29.4,3
159822,29.4,3
159823,29.5,3
159824,29.4,3
159825,28.9,3
159826,28.9,3
159827,29.3,3
159828,29.3,3
159829,29.3,3
159830,29.4,3
159831,29.3,3
159832,29.3,3
159833,29.3,3
159834,29.3,3
159835,29.4,3
159836,29.3,3
159837,29.4,3
159838,29.6,3
159839,29.6,3
159840,29.6,3
159841,29.6,3
159842,29.6,3
159843,29.3,3
159844,29.4,3
159845,29.4,2
159846,29.3,2
159847,29.2,2
159848,28.9,2
159849,28.6,2
159850,27.8,2
159851,27.2,2
159852,27.1,2
159853,26.8,2
159854,26.6,2
159855,26.7,2
159856,26.5,2
159857,26.5,2
159858,26.7,2
159859,26.7,2
159860,26.8,2
159861,26.8,2
159862,26.8,2
159863,26.8,2
159864,27.1,2
159865,27.1,2
159866,27.1,2
159867,27.2,2
159868,26.9,2
159869,26.9,1
159870,26.9,1
159871,26.9,1
159872,27.1,1
159873,27.2,1
159874,27.2,1
159875,27.2,1
159876,27.2,1
159877,27.2,1
159878,27.4,1
159879,27.4,1
159880,28.0,1
159881,28.4,1
159882,28.6,1
159883,28.8,1
159884,28.8,1
159885,28.8,1
159886,28.8,1
159887,28.7,1
159888,28.7,1
159889,28.6,1
159890,28.7,1
159891,28.7,1
159892,28.6,1
167283,45.1,29
167284,45.0,29
167285,45.1,29
167286,45.1,29
167287,45.1,29
167288,44.6,29
167289,44.4,29
167290,44.3,29
167291,44.3,29
167292,44.3,29
167293,44.6,29
167294,44.6,29
167295,44.6,29
167296,44.2,29
167297,43.8,29
167298,43.7,29
167299,43.9,29
167300,44.0,29
167301,44.0,29
167302,44.2,28
167303,44.2,28
167304,44.1,28
167305,44.5,28
167306,44.3,28
167307,44.5,28
167308,45.1,28
167309,45.9,28
167310,46.8,28
167311,47.6,28
167312,47.9,28
167313,48.1,28
167314,48.1,28
167315,48.1,28
167316,48.1,28
167317,48.1,28
167318,48.3,28
167319,48.3,28
167320,48.3,28
167321,48.4,28
167322,48.4,27
167323,48.5,27
167324,48.5,27
167325,48.5,27
167326,48.6,27
167327,48.7,27
167328,48.9,27
167329,49.0,27
167330,49.0,27
167331,49.1,27
167332,49.2,27
167333,49.3,27
167334,49.3,27
167335,49.5,27
167336,49.7,27
167337,50.3,26
167338,50.1,26
167339,50.0,26
167340,49.9,26
167341,49.8,26
167342,49.8,26
167343,49.9,26
167344,50.0,26
167345,50.0,26
167346,50.1,26
167347,50.3,26
167348,50.4,26
167349,51.1,25
167350,51.3,25
167351,51.2,25
167352,50.8,25
167353,51.3,25
167354,52.1,25
167355,52.1,25
167356,52.3,25
167357,52.3,25
167358,52.8,25
167359,52.6,25
167360,52.5,25
167361,52.9,25
167362,52.9,25
167363,53.3,25
167364,53.3,25
167365,53.0,25
167366,52.9,25
167367,51.9,25
167368,51.7,24
167369,50.9,24
167370,50.8,24
167371,47.4,24
167372,47.0,24
167373,46.5,24
167374,46.3,24
167375,46.5,24
167376,46.3,24
167377,46.4,24
167378,46.4,24
167379,46.3,24
167380,46.1,24
167381,46.0,24
167382,45.6,24
167383,45.6,24
167384,45.6,24
167385,45.6,24
167386,45.4,24
167387,44.0,23
167388,43.6,23
167389,42.6,23
167390,42.6,23
167391,42.7,23
167392,42.6,23
167393,42.5,23
167394,42.5,23
167395,42.6,23
167396,42.4,23
167397,42.8,23
167398,42.7,23
167399,42.6,23
167400,42.7,23
167401,42.7,23
167402,42.7,23
167403,42.7,23
167404,42.7,23
167405,42.8,23
167406,43.0,23
167407,43.0,22
167408,43.0,22
167409,43.0,22
167410,43.1,22
167411,43.1,22
167412,43.1,22
167413,43.1,22
167414,43.1,22
167415,43.3,22
167416,43.3,22
167417,43.3,22
167418,43.5,22
167419,43.8,22
167420,43.9,22
167421,43.9,22
167422,44.0,22
167423,44.0,22
167424,44.2,22
167425,44.2,22
167426,44.2,22
167427,44.2,22
167428,44.2,22
167429,44.2,22
167430,44.4,21
167431,44.4,21
167432,44.4,21
167433,44.4,21
167434,44.5,21
167435,44.3,21
167436,44.6,21
167437,44.7,21
167438,44.7,21
167439,44.9,21
167440,44.9,21
167441,44.9,21
167442,45.0,21
167443,45.0,21
167444,45.2,21
167445,45.2,21
167446,45.2,21
167447,45.2,21
167448,45.2,21
167449,45.2,20
167450,45.5,20
167451,45.5,20
167452,45.8,20
167453,45.5,20
167454,45.6,20
167455,45.5,20
167456,45.5,20
167457,45.5,20
167458,45.5,20
167459,45.8,20
167460,45.8,20
167461,45.8,20
167462,46.0,20
167463,46.1,20
167464,46.1,20
167465,46.1,20
167466,46.1,20
167467,46.1,20
167468,46.1,20
167469,46.2,19
167470,46.4,19
167471,46.4,19
167472,46.5,19
167473,46.5,19
167474,46.5,19
167475,46.7,19
167476,46.7,19
167477,46.7,19
167478,46.8,19
167479,46.8,19
167480,46.9,19
167481,47.1,19
167482,47.3,19
167483,47.3,19
167484,47.4,19
167485,47.4,19
167486,47.5,19
167487,47.5,19
167488,47.7,19
167489,47.7,19
167490,47.7,19
167491,47.8,18
167492,48.0,18
167493,48.1,18
167494,48.1,18
167495,48.3,18
167496,48.4,18
167497,48.5,18
167498,48.5,18
167499,48.9,18
167500,49.2,18
167501,49.4,18
167502,49.7,18
167503,49.7,18
167504,49.6,18
167505,49.7,18
167506,49.7,18
167507,48.4,17
167508,48.6,17
167509,48.1,17
167510,48.5,17
167511,48.5,17
167512,48.5,17
167513,48.5,17
167514,48.3,17
167515,48.1,17
167516,48.0,17
167517,48.4,17
167518,48.5,17
167519,48.9,17
167520,49.0,17
167521,49.3,17
167522,49.5,17
167523,49.6,17
167524,49.5,17
167525,48.0,16
167526,47.9,16
167527,47.9,16
167528,47.0,16
167529,46.4,16
167530,46.3,16
167531,46.3,16
167532,46.4,16
167533,46.5,16
167534,46.7,16
167535,46.8,16
167536,47.0,16
167537,43.8,15
167538,43.9,15
167539,44.0,15
167540,44.0,15
167541,43.9,15
167542,43.8,15
167543,43.9,15
167544,43.9,15
167545,43.8,15
167546,43.9,15
167547,43.9,15
167548,43.9,15
167549,43.8,15
167550,43.5,15
167551,43.6,15
167552,43.8,15
167553,43.8,15
167554,43.8,15
167555,43.8,15
167556,43.0,15
167557,43.4,14
167558,43.4,14
167559,43.5,14
167560,43.4,14
167561,43.4,14
167562,43.5,14
167563,43.4,14
167564,43.4,14
167565,43.5,14
167566,43.4,14
167567,43.2,14
167568,43.0,14
167569,42.4,14
167570,41.5,14
167571,41.2,14
167572,41.1,14
167573,40.9,14
167574,40.6,14
167575,40.3,14
167576,40.2,14
167577,40.3,13
167578,40.6,13
167579,40.6,13
167580,40.6,13
167581,40.6,13
167582,40.6,13
167583,40.7,13
167584,41.3,13
167585,41.5,13
167586,41.4,13
167587,41.5,13
167588,41.5,13
167589,41.5,13
167590,42.4,12
167591,42.6,12
167592,42.7,12
167593,42.7,12
167594,42.7,12
167595,43.0,12
167596,43.0,12
167597,43.1,12
167598,43.2,12
167599,43.3,12
167600,43.3,12
167601,43.5,12
167602,43.6,12
167603,43.7,12
167604,43.9,12
167605,42.2,11
167606,42.2,11
167607,42.0,11
167608,41.8,11
167609,41.2,11
167610,40.3,11
167611,40.2,11
167612,40.2,11
167613,40.2,11
167614,40.3,11
167615,40.3,11
167616,40.4,10
167617,40.6,10
167618,40.4,10
167619,40.4,10
167620,40.4,10
167621,40.6,10
167622,40.3,10
167623,40.8,10
167624,41.0,10
167625,41.0,10
167626,41.1,10
167627,41.2,10
167628,38.8,9
167629,38.8,9
167630,39.0,9
167631,39.0,9
167632,39.2,9
167633,39.2,9
167634,39.3,9
167635,39.3,9
167636,39.4,9
167637,39.6,9
167638,39.6,9
167639,39.6,9
167640,39.7,9
167641,39.7,9
167642,39.9,9
167643,39.9,9
167644,39.9,9
167645,40.0,9
167646,40.0,8
167647,40.0,8
167648,40.3,8
167649,40.4,8
167650,40.6,8
167651,40.7,8
167652,40.7,8
167653,40.8,8
167654,40.7,8
167655,40.7,8
167656,39.5,8
167657,39.1,8
167658,38.5,8
167659,38.3,8
167660,38.3,8
167661,37.5,8
167662,36.9,7
167663,36.9,7
167664,36.3,7
167665,36.5,7
167666,36.5,7
167667,36.5,7
167668,36.6,7
167669,36.6,7
167670,36.7,7
167671,36.7,7
167672,36.7,7
167673,36.7,7
167674,36.9,7
167675,36.7,7
167676,36.0,6
167677,36.1,6
167678,36.1,6
167679,36.2,6
167680,36.2,6
167681,36.2,6
167682,36.3,6
167683,36.2,6
167684,36.2,6
167685,36.2,6
167686,36.3,6
167687,36.3,6
167688,36.3,6
167689,36.5,6
167690,36.6,6
167691,36.6,6
167692,36.5,5
167693,36.6,5
167694,36.5,5
167695,36.5,5
167696,36.6,5
167697,36.7,5
167698,36.8,5
167699,36.9,5
167700,37.0,5
167701,36.8,5
167702,36.7,5
167703,33.4,4
167704,33.2,4
167705,33.0,4
167706,33.0,4
167707,33.0,4
167708,33.3,4
167709,33.5,4
167710,33.5,4
167711,33.5,4
167712,33.6,4
167713,33.6,4
167714,33.6,4
167715,32.8,3
167716,33.0,3
167717,32.9,3
167718,33.0,3
167719,33.0,3
167720,33.0,3
167721,33.0,3
167722,32.8,3
167723,32.7,3
167724,32.8,3
167725,33.0,3
167726,33.0,3
167727,33.0,3
167728,33.0,3
167729,33.0,3
167730,33.0,3
167731,33.0,3
167732,33.0,3
167733,33.1,3
167734,33.2,2
167735,33.2,2
167736,33.1,2
167737,33.1,2
167738,33.3,2
167739,33.3,2
167740,33.3,2
167741,33.2,2
167742,33.2,2
167743,33.1,2
167744,33.3,2
167745,33.4,2
167746,33.5,2
167747,33.6,2
167748,33.7,2
167749,33.7,2
167750,33.7,2
167751,33.3,2
167752,33.1,2
167753,32.9,2
167754,32.5,2
167755,32.5,2
167756,32.4,1
167757,32.2,1
167758,32.2,1
167759,32.1,1
167760,32.4,1
167761,32.3,1
167762,32.5,1
167763,32.5,1
167764,32.6,1
167765,33.0,1
167766,33.0,1
167767,33.2,1
167768,33.4,1
167769,33.4,1
167770,33.6,1
167771,33.6,1
167772,33.8,1
167773,33.7,1
167774,34.0,1
167775,33.9,1
175188,44.3,28
175189,44.4,28
175190,44.6,28
175191,44.7,28
175192,44.8,28
175193,45.0,28
175194,45.2,28
175195,45.4,28
175196,45.5,28
175197,45.8,28
175198,46.2,28
175199,46.3,28
175200,46.7,28
175201,46.8,28
175202,46.8,28
175203,46.7,28
175204,46.2,28
175205,45.8,28
175206,45.2,28
175207,43.6,28
175208,42.2,28
175209,42.2,28
175210,42.2,28
175211,42.0,28
175212,41.8,27
175213,41.4,27
175214,41.1,27
175215,41.0,27
175216,40.9,27
175217,40.7,27
175218,40.7,27
175219,40.6,27
175220,40.7,27
175221,40.7,27
175222,40.7,27
175223,40.7,27
175224,40.7,27
175225,40.8,27
175226,40.8,27
175227,40.8,27
175228,41.0,27
175229,41.0,27
175230,41.0,27
175231,41.1,27
175232,40.9,27
175233,40.9,27
175234,40.9,27
175235,40.8,27
175236,41.0,26
175237,41.0,26
175238,41.0,26
175239,41.0,26
175240,41.0,26
175241,41.0,26
175242,40.8,26
175243,40.9,26
175244,41.0,26
175245,41.0,26
175246,41.1,26
175247,41.1,26
175248,41.1,26
175249,41.1,26
175250,41.1,26
175251,41.2,26
175252,41.3,26
175253,41.3,26
175254,41.3,26
175255,41.3,26
175256,41.3,26
175257,41.3,26
175258,41.3,26
175259,41.3,26
175260,41.3,25
175261,41.3,25
175262,41.3,25
175263,41.3,25
175264,41.3,25
175265,41.5,25
175266,41.6,25
175267,41.5,25
175268,41.6,25
175269,41.6,25
175270,42.1,25
175271,41.6,25
175272,41.6,25
175273,41.7,25
175274,41.6,25
175275,41.5,25
175276,41.5,25
175277,41.4,25
175278,41.3,25
175279,41.3,25
175280,41.3,25
175281,41.3,25
175282,41.3,25
175283,41.3,25
175284,41.5,24
175285,41.5,24
175286,41.5,24
175287,41.5,24
175288,41.3,24
175289,41.3,24
175290,41.3,24
175291,41.3,24
175292,41.3,24
175293,41.3,24
175294,41.3,24
175295,41.3,24
175296,41.3,24
175297,41.4,24
175298,41.4,24
175299,41.4,24
175300,41.4,24
175301,41.4,24
175302,41.4,24
175303,41.4,24
175304,41.4,24
175305,41.4,24
175306,41.4,24
175307,41.4,24
175308,41.4,23
175309,41.4,23
175310,41.6,23
175311,41.6,23
175312,41.6,23
175313,41.6,23
175314,41.6,23
175315,41.6,23
175316,41.6,23
175317,41.6,23
175318,41.5,23
175319,41.4,23
175320,41.4,23
175321,41.6,23
175322,41.6,23
175323,41.6,23
175324,41.6,23
175325,41.6,23
175326,41.8,23
175327,41.8,23
175328,41.8,23
175329,41.8,23
175330,41.8,23
175331,41.8,23
175332,41.8,22
175333,41.8,22
175334,41.8,22
175335,41.8,22
175336,41.8,22
175337,41.8,22
175338,41.8,22
175339,42.0,22
175340,42.0,22
175341,42.0,22
175342,41.8,22
175343,42.0,22
175344,42.0,22
175345,42.2,22
175346,42.2,22
175347,42.2,22
175348,42.2,22
175349,42.2,22
175350,42.3,22
175351,42.3,22
175352,42.3,22
175353,42.3,22
175354,42.3,22
175355,42.3,22
175356,42.4,21
175357,42.5,21
175358,42.6,21
175359,42.6,21
175360,42.6,21
175361,42.7,21
175362,42.8,21
175363,42.8,21
175364,42.9,21
175365,43.1,21
175366,43.3,21
175367,43.3,21
175368,43.5,21
175369,43.5,21
175370,43.5,21
175371,43.5,21
175372,43.7,21
175373,43.8,21
175374,43.8,21
175375,43.9,21
175376,44.1,21
175377,44.1,21
175378,44.2,21
175379,44.2,21
175380,44.2,20
175381,44.1,20
175382,44.2,20
175383,44.2,20
175384,44.2,20
175385,44.2,20
175386,44.4,20
175387,44.5,20
175388,44.4,20
175389,44.9,20
175390,45.0,20
175391,45.2,20
175392,44.9,20
175393,45.2,20
175394,45.2,20
175395,44.7,20
175396,42.4,20
175397,41.1,20
175398,40.8,20
175399,40.3,20
175400,40.3,20
175401,39.9,20
175402,39.6,20
175403,39.4,20
175404,39.4,19
175405,39.4,19
175406,38.9,19
175407,38.6,19
175408,38.3,19
175409,38.2,19
175410,37.5,19
175411,36.5,19
175412,36.4,19
175413,36.5,19
175414,36.6,19
175415,37.0,19
175416,37.0,19
175417,37.0,19
175418,37.0,19
175419,37.0,19
175420,37.0,19
175421,37.0,19
175422,37.1,19
175423,37.1,19
175424,37.1,19
175425,37.0,19
175426,37.0,19
175427,37.1,19
175428,37.1,18
175429,37.1,18
175430,37.1,18
175431,37.1,18
175432,37.1,18
175433,37.1,18
175434,37.3,18
175435,37.3,18
175436,37.4,18
175437,37.3,18
175438,37.4,18
175439,37.4,18
175440,37.4,18
175441,37.5,18
175442,37.5,18
175443,37.5,18
175444,37.5,18
175445,37.5,18
175446,37.5,18
175447,37.5,18
175448,37.5,18
175449,37.5,18
175450,37.5,18
175451,37.5,18
175452,37.5,17
175453,37.5,17
175454,37.5,17
175455,37.7,17
175456,37.7,17
175457,37.8,17
175458,37.8,17
175459,37.7,17
175460,37.7,17
175461,37.7,17
175462,37.5,17
175463,37.5,17
175464,37.5,17
175465,37.6,17
175466,37.7,17
175467,37.8,17
175468,37.8,17
175469,37.8,17
175470,37.9,17
175471,37.9,17
175472,37.9,17
175473,38.0,17
175474,38.0,17
175475,38.1,17
175476,38.0,16
175477,38.0,16
175478,38.0,16
175479,38.0,16
175480,38.0,16
175481,38.0,16
175482,38.2,16
175483,38.2,16
175484,38.2,16
175485,38.2,16
175486,38.2,16
175487,38.6,16
175488,38.8,16
175489,39.0,16
175490,39.0,16
175491,39.1,16
175492,39.1,16
175493,39.1,16
175494,39.0,16
175495,39.0,16
175496,38.9,16
175497,38.7,16
175498,38.5,16
175499,38.0,16
175500,37.7,15
175501,37.0,15
175502,36.7,15
175503,35.9,15
175504,35.5,15
175505,35.4,15
175506,34.9,15
175507,35.0,15
175508,34.7,15
175509,34.9,15
175510,34.9,15
175511,34.9,15
175512,34.9,15
175513,34.9,15
175514,34.9,15
175515,34.9,15
175516,35.0,15
175517,35.0,15
175518,34.9,15
175519,35.0,15
175520,35.0,15
175521,34.9,15
175522,34.8,15
175523,34.8,15
175524,34.8,14
175525,34.8,14
175526,34.9,14
175527,34.8,14
175528,34.8,14
175529,34.8,14
175530,34.8,14
175531,34.8,14
175532,34.8,14
175533,34.9,14
175534,34.9,14
175535,35.0,14
175536,35.0,14
175537,35.1,14
175538,35.4,14
175539,35.2,14
175540,35.1,14
175541,35.1,14
175542,35.2,14
175543,35.2,14
175544,35.2,14
175545,35.2,14
175546,35.3,14
175547,35.3,14
175548,35.3,13
175549,35.3,13
175550,35.3,13
175551,35.3,13
175552,35.1,13
175553,35.1,13
175554,35.2,13
175555,35.3,13
175556,35.2,13
175557,35.2,13
175558,35.3,13
175559,35.3,13
175560,35.5,13
175561,35.6,13
175562,35.8,13
175563,35.8,13
175564,35.8,13
175565,35.8,13
175566,35.8,13
175567,35.8,13
175568,35.8,13
175569,35.8,13
175570,35.7,13
175571,35.7,13
175572,35.7,12
175573,35.6,12
175574,35.7,12
175575,35.7,12
175576,35.7,12
175577,35.8,12
175578,35.7,12
175579,35.8,12
175580,35.8,12
175581,35.7,12
175582,35.7,12
175583,35.7,12
175584,35.6,12
175585,35.9,12
175586,36.0,12
175587,36.0,12
175588,36.0,12
175589,36.0,12
175590,36.0,12
175591,36.0,12
175592,36.0,12
175593,36.0,12
175594,36.0,12
175595,36.0,12
175596,36.0,11
175597,36.0,11
175598,36.0,11
175599,36.0,11
175600,36.0,11
175601,36.1,11
175602,36.0,11
175603,35.9,11
175604,36.0,11
175605,36.0,11
175606,35.8,11
175607,35.9,11
175608,35.9,11
175609,36.0,11
175610,36.1,11
175611,36.1,11
175612,36.2,11
175613,36.2,11
175614,36.2,11
175615,36.2,11
175616,36.2,11
175617,36.3,11
175618,36.3,11
175619,36.3,11
175620,36.4,10
175621,36.4,10
175622,36.5,10
175623,36.5,10
175624,36.6,10
175625,36.6,10
175626,36.6,10
175627,36.8,10
175628,36.9,10
175629,37.0,10
175630,37.6,10
175631,37.8,10
175632,38.2,10
175633,38.4,10
175634,38.6,10
175635,38.8,10
175636,38.9,10
175637,39.0,10
175638,39.1,10
175639,39.1,10
175640,39.3,10
175641,39.3,10
175642,39.4,10
175643,39.4,10
175644,39.5,9
175645,39.5,9
175646,39.5,9
175647,39.8,9
175648,39.8,9
175649,39.8,9
175650,39.8,9
175651,39.8,9
175652,39.8,9
175653,39.8,9
175654,39.9,9
175655,39.9,9
175656,39.9,9
175657,39.9,9
175658,39.9,9
175659,40.1,9
175660,40.1,9
175661,40.1,9
175662,40.1,9
175663,40.1,9
175664,40.2,9
175665,40.2,9
175666,40.2,9
175667,40.2,9
175668,40.2,8
175669,40.2,8
175670,40.2,8
175671,40.2,8
175672,40.2,8
175673,40.2,8
175674,40.3,8
175675,40.3,8
175676,40.3,8
175677,40.5,8
175678,40.6,8
175679,40.6,8
175680,40.6,8
175681,40.7,8
175682,40.7,8
175683,40.7,8
175684,40.7,8
175685,40.7,8
175686,40.8,8
175687,40.7,8
175688,41.0,8
175689,40.9,8
175690,40.9,8
175691,41.0,8
175692,41.0,7
175693,41.0,7
175694,41.0,7
175695,41.0,7
175696,41.0,7
175697,41.1,7
175698,41.1,7
175699,41.3,7
175700,41.3,7
175701,41.3,7
175702,41.7,7
175703,41.9,7
175704,42.0,7
175705,42.2,7
175706,42.3,7
175707,42.3,7
175708,42.6,7
175709,42.6,7
175710,42.6,7
175711,42.6,7
175712,42.7,7
175713,42.7,7
175714,42.7,7
175715,42.6,7
175716,42.6,6
175717,42.6,6
175718,42.7,6
175719,42.6,6
175720,42.7,6
175721,42.8,6
175722,42.9,6
175723,42.9,6
175724,42.7,6
175725,42.9,6
175726,42.9,6
175727,43.0,6
175728,43.1,6
175729,43.2,6
175730,43.2,6
175731,43.2,6
175732,43.2,6
175733,43.4,6
175734,43.5,6
175735,43.5,6
175736,43.5,6
175737,43.5,6
175738,43.5,6
175739,43.6,6
175740,43.6,5
175741,43.8,5
175742,43.8,5
175743,43.8,5
175744,43.9,5
175745,43.9,5
175746,43.9,5
175747,44.0,5
175748,44.0,5
175749,44.2,5
175750,44.2,5
175751,44.3,5
175752,44.3,5
175753,44.4,5
175754,44.6,5
175755,44.6,5
175756,44.6,5
175757,44.6,5
175758,44.4,5
175759,44.4,5
175760,44.4,5
175761,44.0,5
175762,43.5,5
175763,43.0,5
175764,42.3,4
175765,41.8,4
175766,41.5,4
175767,41.4,4
175768,40.7,4
175769,39.7,4
175770,39.1,4
175771,39.3,4
175772,39.3,4
175773,39.3,4
175774,39.3,4
175775,39.4,4
175776,39.4,4
175777,39.5,4
175778,39.5,4
175779,39.5,4
175780,39.5,4
175781,39.6,4
175782,39.8,4
175783,39.8,4
175784,39.8,4
175785,39.8,4
175786,39.6,4
175787,39.6,4
175788,39.5,3
175789,39.5,3
175790,39.6,3
175791,39.4,3
175792,39.3,3
175793,39.0,3
175794,38.6,3
175795,38.6,3
175796,38.2,3
175797,38.0,3
175798,37.6,3
175799,37.3,3
175800,37.6,3
175801,37.9,3
175802,37.9,3
175803,37.6,3
175804,37.6,3
175805,37.6,3
175806,37.6,3
175807,37.7,3
175808,37.9,3
175809,37.7,3
175810,37.7,3
175811,37.6,3
175812,37.6,2
175813,37.6,2
175814,37.6,2
175815,37.8,2
175816,37.6,2
175817,37.7,2
175818,37.9,2
175819,37.9,2
175820,37.9,2
175821,37.9,2
175822,37.8,2
175823,37.8,2
175824,37.9,2
175825,38.0,2
175826,38.2,2
175827,38.3,2
175828,38.3,2
175829,38.3,2
175830,38.3,2
175831,38.5,2
175832,38.5,2
175833,38.5,2
175834,38.6,2
175835,38.6,2
175836,38.6,1
175837,38.6,1
175838,38.6,1
175839,38.8,1
175840,38.8,1
175841,38.8,1
175842,38.9,1
175843,39.0,1
175844,39.2,1
175845,39.4,1
175846,39.8,1
175847,39.9,1
175848,40.3,1
175849,40.3,1
175850,40.3,1
175851,40.1,1
175852,40.3,1
175853,40.3,1
175854,40.5,1
175855,40.7,1
175856,40.7,1
175857,40.8,1
175858,40.9,1
175859,40.8,1
185151,70.7,29
185152,70.8,29
185153,70.2,29
185154,70.5,29
185155,69.0,29
185156,69.8,29
185157,70.5,29
185158,71.8,29
185159,71.5,29
185160,72.1,29
185161,71.5,29
185162,71.8,29
185163,71.3,29
185164,72.7,29
185165,74.0,29
185166,73.7,29
185167,72.1,29
185168,72.7,29
185169,71.8,29
185170,70.7,29
185171,73.3,29
185172,73.7,29
185173,74.2,29
185174,74.2,29
185175,74.2,28
185176,74.3,28
185177,74.2,28
185178,73.9,28
185179,74.0,28
185180,74.1,28
185181,74.0,28
185182,73.3,28
185183,73.3,28
185184,73.6,28
185185,74.2,28
185186,75.3,28
185187,75.7,28
185188,75.2,28
185189,75.2,28
185190,75.2,28
185191,75.3,28
185192,75.1,28
185193,73.3,28
185194,73.0,28
185195,72.5,28
185196,72.4,28
185197,72.5,28
185198,72.7,28
185199,72.6,27
185200,73.0,27
185201,72.6,27
185202,73.0,27
185203,72.7,27
185204,71.8,27
185205,72.3,27
185206,74.1,27
185207,74.1,27
185208,73.7,27
185209,73.9,27
185210,72.9,27
185211,72.4,27
185212,73.1,27
185213,72.8,27
185214,74.8,27
185215,75.0,27
185216,75.0,27
185217,75.0,27
185218,75.0,27
185219,75.0,27
185220,75.1,27
185221,75.2,27
185222,75.1,27
185223,75.3,26
185224,74.8,26
185225,74.8,26
185226,74.3,26
185227,73.2,26
185228,75.1,26
185229,75.2,26
185230,75.2,26
185231,75.3,26
185232,75.4,26
185233,75.4,26
185234,75.2,26
185235,75.0,26
185236,75.1,26
185237,75.3,26
185238,75.4,26
185239,75.3,26
185240,75.3,26
185241,75.1,26
185242,75.1,26
185243,74.1,26
185244,74.1,26
185245,73.6,26
185246,73.6,26
185247,73.8,25
185248,73.7,25
185249,73.7,25
185250,73.2,25
185251,74.7,25
185252,75.5,25
185253,76.1,25
185254,79.5,25
185255,80.0,25
185256,79.1,25
185257,79.9,25
185258,81.8,25
185259,81.8,25
185260,80.2,25
185261,80.8,25
185262,80.6,25
185263,79.4,25
185264,79.0,25
185265,79.7,25
185266,80.2,25
185267,80.4,25
185268,80.7,25
185269,80.1,25
185270,79.8,25
185271,79.0,24
185272,80.5,24
185273,79.0,24
185274,77.0,24
185275,77.5,24
185276,77.7,24
185277,75.1,24
185278,73.8,24
185279,74.1,24
185280,73.9,24
185281,74.0,24
185282,74.3,24
185283,74.5,24
185284,74.3,24
185285,74.3,24
185286,73.6,24
185287,74.3,24
185288,74.3,24
185289,74.8,24
185290,73.9,24
185291,75.3,24
185292,75.3,24
185293,74.9,24
185294,74.5,24
185295,73.8,23
185296,73.2,23
185297,74.4,23
185298,74.8,23
185299,74.4,23
185300,72.5,23
185301,71.5,23
185302,71.8,23
185303,71.6,23
185304,72.7,23
185305,73.8,23
185306,73.5,23
185307,72.6,23
185308,72.9,23
185309,74.0,23
185310,73.3,23
185311,73.4,23
185312,74.3,23
185313,74.8,23
185314,74.8,23
185315,74.8,23
185316,74.9,23
185317,74.9,23
185318,75.0,23
185319,75.1,22
185320,75.2,22
185321,74.3,22
185322,74.2,22
185323,73.5,22
185324,74.1,22
185325,74.0,22
185326,74.0,22
185327,74.3,22
185328,74.4,22
185329,74.6,22
185330,74.2,22
185331,73.4,22
185332,73.4,22
185333,73.8,22
185334,74.0,22
185335,74.0,22
185336,74.4,22
185337,73.7,22
185338,72.8,22
185339,73.2,22
185340,73.5,22
185341,73.0,22
185342,73.3,22
185343,73.5,21
185344,73.3,21
185345,73.6,21
185346,73.2,21
185347,73.2,21
185348,73.2,21
185349,72.9,21
185350,72.7,21
185351,72.4,21
185352,71.7,21
185353,72.0,21
185354,71.7,21
185355,72.4,21
185356,72.3,21
185357,72.6,21
185358,72.6,21
185359,72.5,21
185360,72.6,21
185361,72.7,21
185362,72.7,21
185363,72.8,21
185364,72.9,21
